scenario,fillId,fillTimeUtc,fillDate,crashClusterId,clusterFillOrdinal,clusterFillCount,sameCrashContinuousMultiLevelFill,baselineTargetExposure,baselineTargetContracts,thresholdDrop,bonusExposure,limitPrice,intendedPrice,effectivePrice,contracts,contractsAfter,exposureAfter,dayClose,oneDayReturn,threeDayReturn,sevenDayReturn,markToMarketPnlBtc,btcPnlBtc,relativeBaselineIncrementalPnlBtc,relativeBaselinePriceAdvantageBtc,feeBtc,fundingPnlBtc,slippageBtc,baselineCounterfactualEffectivePrice,sameCrashClusterMultipleFills,clusterMarginalEndingBtc,clusterTopRank
"curve_aggressive","curve_aggressive:maker-fill:12","2024-04-19T02:09:50.006Z","2024-04-19","crash-2024-04-12","2","2","true","0.9157346233711877","-60","-0.05","0.1","60300.299999999996","60300.299999999996","60330.45014999999","71","11","1.016184863097319","63835.51791382","0.017942445416457398","0.04719761594740235","-0.0013972456582933557","0.001006622912260014","0.0010040958139979357","0.005913680390465334","0.005884259094990367","0.000023537036379961443","-0.0000025270982620784604","0.000058842590949895494","63505.736999999994","true","0.025641240250723563","1"
"curve_aggressive","curve_aggressive:maker-fill:13","2024-04-30T14:09:50.849Z","2024-04-30","crash-2024-04-30","1","2","false","1","0","-0.05","0.1","60646.19499999999","60646.19499999999","60676.51809749999","68","68","1.0994010824919815","60620.27817103","-0.0388572460263914","0.03788995714436805","0.028022853909499545","-0.00007806656247696725","-0.00008928694396993801","0.005631503103901368","0.005603485675523774","0.00002241394270209508","-0.000011220381492970763","0.000056034856755250186","63870.019049999995","true","0.0010960906498052037","19"
"curve_aggressive","curve_aggressive:maker-fill:14","2024-05-01T07:35:03.847Z","2024-05-01","crash-2024-04-30","2","2","false","1","0","-0.05","0.1","57573.799999999996","57573.799999999996","57602.586899999995","65","65","1.1001111147606957","58264.74110795","0.014236619622374214","0.09672242451002755","0.04993521146896529","0.0028037244451591795","0.002789209625410248","0.005670318254404615","0.0056421077158255095","0.000022568430863302083","-0.000014514819748931516","0.000056421077158271614","60634.301999999996","true","0.0010960906498052037","19"
"curve_aggressive","curve_aggressive:maker-fill:15","2024-06-11T15:38:59.766Z","2024-06-11","crash-2024-06-11","1","1","false","1.25","199","-0.05","0.1","66051.695","66051.695","66084.72084750001","62","261","1.3502043869758962","67322.26980566","0.01365071173183674","-0.01966820778372924","-0.03219395285150939","-0.0013647619901886773","-0.0015403749428837042","0.004714402905914438","0.004690948165089007","0.000018763792660356064","-0.00017561295269502697","0.000046909481650900256","69562.86405","false","0.0021402088033799505","15"
"curve_aggressive","curve_aggressive:maker-fill:16","2024-06-24T16:38:14.957Z","2024-06-24","crash-2024-06-24","1","1","false","1","0","-0.05","0.1","59995.825","59995.825","60025.82291249999","67","67","1.0992643822524428","60269.41406789","0.02525826533712805","0.022393269983672415","0.04272416140763302","0.0004415788278206384","0.0004428979746966405","0.005608836058620515","0.005580931401612468","0.000022323725606449847","0.000001319146876002077","0.00005580931401612809","63185.07674999999","false","0.0005438018018359969","20"
"curve_aggressive","curve_aggressive:maker-fill:17","2024-07-04T08:39:47.646Z","2024-07-04","crash-2024-07-04","1","1","false","1","0","-0.05","0.1","57123.5","57123.5","57152.06174999999","64","64","1.0995650798036425","57036.24421208","-0.0069567079978937185","-0.020883090867819254","0.0054041218226763554","-0.0002275832026337951","-0.0002498297230420615","0.005627093584248524","0.005599098093779617","0.000022396392375118474","-0.000022246520408266404","0.00005599098093778121","60160.064999999995","false","0.006080505182096019","7"
"curve_aggressive","curve_aggressive:maker-fill:18","2024-08-02T20:39:31.284Z","2024-08-02","crash-2024-08-02","1","3","false","1.25","181","-0.05","0.1","62025.5","62025.5","62056.512749999994","57","238","1.3498082344826994","61416.19026397","-0.012007811165757665","-0.12056699398015291","-0.009102827394814383","-0.002071626007640849","-0.0020951812838623254","0.00461555100838306","0.004592588068042854","0.000018370352272171467","-0.00002355527622147658","0.00004592588068042043","65322.645","true","0.02050477198441425","2"
"curve_aggressive","curve_aggressive:maker-fill:19","2024-08-04T17:32:37.454Z","2024-08-04","crash-2024-08-02","2","3","true","1","0","-0.05","0.1","57625.19499999999","57625.19499999999","57654.00759749999","63","63","1.1002976019539716","58126.22600575","-0.07079078526813276","-0.05164832697228661","0.010267178087580708","0.0009574212364844104","0.000965573352611156","0.005490945264553095","0.005463627128908552","0.00002185450851563416","0.000008152116126745661","0.00005463627128909192","60688.42905","true","0.02050477198441425","2"
"curve_aggressive","curve_aggressive:maker-fill:20","2024-08-05T06:37:01.285Z","2024-08-05","crash-2024-08-02","3","3","true","0.75","-158","-0.15","0.4","49414.155","49414.155","49438.862077499994","83","83","1.1508118135662349","54011.42482213","0.03793148180272743","0.1423426786610147","0.09902395071678605","0.014311596453974958","0.014305146984287798","0.025207801062378746","0.025182618443934813","0.00003357682459191307","-0.000006449469687159676","0.00008394206147977352","58163.36715","true","0.02050477198441425","2"
"curve_aggressive","curve_aggressive:maker-fill:21","2024-10-01T20:39:29.828Z","2024-10-01","crash-2024-10-01","1","1","false","1","0","-0.05","0.1","60121.51","60121.51","60151.570755","64","64","1.0999165811887226","60810.09110703","-0.0028673316595285714","0.020920307790213588","0.02166291420500288","0.0011292037038323132","0.0011384884825922103","0.005346493798306487","0.005319894326673118","0.000021279577306692398","0.000009284778759897065","0.000053198943266732045","63317.4429","false","0.0015530843189928145","17"
"curve_aggressive","curve_aggressive:maker-fill:22","2024-11-25T22:10:52.002Z","2024-11-25","crash-2024-11-25","1","1","false","1.0220042255169748","22","-0.05","0.1","93165.265","93165.265","93211.8476325","94","116","1.122366202004454","93007.39097731","-0.011686440561107347","0.028463688857973013","0.030648573534499235","-0.00015495733379921944","-0.00016650112431588723","0.005067488865388694","0.0050422774779986974","0.00002016910991199475","-0.000011543790516667794","0.00005042277477998474","98117.73435","false","-0.0005007784887793854","24"
"curve_aggressive","curve_aggressive:maker-fill:23","2024-12-05T22:32:05.923Z","2024-12-05","crash-2024-12-05","1","1","false","0.975937949994868","-24","-0.05","0.1","93835.015","93835.015","93881.9325075","96","72","1.0755475490593573","97065.46928786","0.029079349932046528","0.04240543148545606","0.030686452476900827","0.00254361437576836","0.0025361966201540506","0.005138368875837351","0.005112804851579446","0.00002045121940631778","-0.000007417755614309422","0.00005112804851579089","98823.08684999999","false","0.005314624216233854","10"
"curve_aggressive","curve_aggressive:maker-fill:24","2024-12-09T20:38:30.503Z","2024-12-09","crash-2024-12-09","1","1","false","1.0725635541780025","75","-0.05","0.1","96189.4","96189.4","96237.4947","93","168","1.1722604408526105","97410.50602272","-0.007755967080324888","0.027035668770427623","0.08900645478741054","0.0020077375705242605","0.001922030416222604","0.004855955586300183","0.00483179660328377","0.00001932718641313509","-0.00008570715430165649","0.00004831796603283644","101302.62599999999","false","0.001581658678999398","16"
"curve_aggressive","curve_aggressive:maker-fill:25","2024-12-18T20:35:29.715Z","2024-12-18","crash-2024-12-18","1","2","false","1.25","273","-0.05","0.1","100862.64","100862.64","100913.07131999999","85","358","1.349361543746213","100153.0940788","-0.02773571348314441","-0.02927880855396081","-0.007874439515463183","-0.006711576105793743","-0.00703546629421295","0.004232603313059093","0.004211545585133424","0.000016846182340533685","-0.0003238901884192071","0.00004211545585132977","106224.28559999999","true","0.005769873720462115","8"
"curve_aggressive","curve_aggressive:maker-fill:26","2024-12-20T11:39:45.708Z","2024-12-20","crash-2024-12-18","2","2","false","1.223815428539669","219","-0.05","0.1","92524.015","92524.015","92570.2770075","79","298","1.3239268526068453","97762.83759575","-0.005545121212741533","-0.03070175795460428","-0.036760953259055484","0.0008210773897280116","0.0005597562877018423","0.004288363531285905","0.004267028389339223","0.00001706811355735696","-0.0002613211020261693","0.00004267028389339919","97442.39684999999","true","0.005769873720462115","8"
"curve_aggressive","curve_aggressive:maker-fill:27","2025-01-07T15:39:30.457Z","2025-01-07","crash-2025-01-07","1","1","false","1.25","257","-0.05","0.1","97125.81499999999","97125.81499999999","97174.37790749998","81","338","1.3499286041077259","96940.88443108","-0.019478220590017914","-0.023096574842494055","-0.004266051489493328","-0.0021594979443491542","-0.002161175300243358","0.0041886041234804544","0.004167765296995467","0.000016671061187981812","-0.00000167735589420364","0.00004167765296994314","102288.81885","false","-0.00033904941269247146","22"
"curve_aggressive","curve_aggressive:maker-fill:28","2025-01-13T14:13:05.186Z","2025-01-13","crash-2025-01-13","1","1","false","1","0","-0.05","0.1","89735.86","89735.86","89780.72793","89","89","1.1004426047475488","94503.63979334","0.021413882446701393","0.05794835506511298","0.08083811087695669","0.0049747561373608045","0.004955669680455591","0.004981302895524464","0.0049565202940541715","0.000019826081176216637","-0.000019086456905212805","0.00004956520294052211","94506.0294","false","0.007117345452605672","6"
"curve_aggressive","curve_aggressive:maker-fill:29","2025-02-03T01:35:36.531Z","2025-02-03","crash-2025-02-03","1","2","false","1.25","240","-0.05","0.1","92733.48999999999","92733.48999999999","92779.85674499998","75","315","1.3502801480661595","101447.07401212","-0.03586856756149803","-0.04814100109320596","-0.0393628563925158","0.0031415786719423315","0.00312826239592718","0.004062034726307248","0.00404182559831566","0.000016167302393262607","-0.000013316276015151611","0.000040418255983143","97663.00709999999","true","0.01172805745722938","3"
"curve_aggressive","curve_aggressive:maker-fill:30","2025-02-04T22:07:12.168Z","2025-02-04","crash-2025-02-03","2","2","false","1.25","253","-0.05","0.1","96312.9","96312.9","96361.05644999999","79","332","1.3497522122610788","97808.312784","-0.01210590839313297","-0.012987026761776321","-0.020889988162889894","0.00014308168668414253","0.00010575583614000837","0.004119662181225498","0.004099166349478107","0.00001639666539791242","-0.00003732585054413416","0.00004099166349477893","101432.69099999999","true","0.01172805745722938","3"
"curve_aggressive","curve_aggressive:maker-fill:31","2025-02-24T23:38:21.144Z","2025-02-24","crash-2025-02-24","1","4","false","1","0","-0.05","0.1","91425.52999999998","91425.52999999998","91471.24276499997","90","90","1.0997342817747127","91531.99677074","-0.03234262482315198","-0.0753846167212181","-0.05872441833278441","0.00009097505429307338","0.00008114060338944672","0.004944176839948306","0.004919578945222188","0.0000196783157808887","-0.000009834450903626656","0.00004919578945219718","96285.51869999999","true","0.0076786468636895755","5"
"curve_aggressive","curve_aggressive:maker-fill:32","2025-02-25T10:38:09.897Z","2025-02-25","crash-2025-02-24","2","4","false","1","0","-0.05","0.1","86934.595","86934.595","86978.0622975","86","86","1.1002335993214083","88571.61173987","-0.05049949886952987","-0.04817253827683665","-0.014931030384024213","0.0018203551199309582","0.0018007707605910501","0.00496849422239222","0.004943775345663908","0.000019775101382655634","-0.000019584359339908063","0.00004943775345663253","91555.85505","true","0.0076786468636895755","5"
"curve_aggressive","curve_aggressive:maker-fill:33","2025-02-26T18:34:15.175Z","2025-02-26","crash-2025-02-24","3","4","false","1","0","-0.05","0.1","84136.08499999999","84136.08499999999","84178.15304249998","83","83","1.0997893631180418","84098.78973294","0.006339003750266858","0.022888785544389778","0.07742514333877049","0.000551022085917469","0.0005007072386167035","0.004954670361910049","0.004930020260607003","0.00001972008104242792","-0.00005031484730076549","0.00004930020260606329","88608.58215","true","0.0076786468636895755","5"
"curve_aggressive","curve_aggressive:maker-fill:34","2025-02-28T02:33:53.025Z","2025-02-28","crash-2025-02-24","4","4","false","1.25","209","-0.05","0.1","80410.27999999998","80410.27999999998","80450.48513999998","66","275","1.350123480860077","84304.89238309","0.020388099243155766","0.02196718441955392","0.029123642002803596","0.005311662759562865","0.005298223808628843","0.004122411436337063","0.004101901926703546","0.000016407607706814142","-0.000013438950934022134","0.00004101901926703435","84684.72119999999","true","0.0076786468636895755","5"
"curve_aggressive","curve_aggressive:maker-fill:35","2025-03-03T14:38:07.376Z","2025-03-03","crash-2025-03-03","1","2","false","1","0","-0.05","0.1","89513.56","89513.56","89558.31678","89","89","1.0997324940295576","86156.83350154","0.01267819124597347","0.04370157821901266","-0.08818909224715399","-0.0038917406333793306","-0.003911968440123556","0.004993673575828901","0.004968829428685475","0.000019875317714741894","-0.00002022780674422469","0.00004968829428684887","94271.9124","true","0.0027018243250640506","13"
"curve_aggressive","curve_aggressive:maker-fill:36","2025-03-04T15:35:08.541Z","2025-03-04","crash-2025-03-03","2","2","false","1","0","-0.05","0.1","81834.70999999999","81834.70999999999","81875.62735499999","81","81","1.0996935130966816","87249.14631382","0.03852191581016795","-0.005604506709110835","-0.049857304877159336","0.006107031089272775","0.00611109905773986","0.004971259618386836","0.004946526983469491","0.000019786107933877954","0.000004067968467084947","0.000049465269834685305","86184.8709","true","0.0027018243250640506","13"
"curve_aggressive","curve_aggressive:maker-fill:37","2025-03-07T00:37:32.432Z","2025-03-07","crash-2025-03-07","1","2","false","1","0","-0.05","0.1","85391.795","85391.795","85434.4908975","85","85","1.0996613219930387","86760.15788794","-0.006451752028540425","-0.0945297648533906","-0.03202009345186052","0.0015415254523076156","0.0015306246112492931","0.004999444551175966","0.004974571692712416","0.000019898286770849663","-0.000010900841058322495","0.00004974571692712833","89931.04305000001","true","-0.0005352496778106008","25"
"curve_aggressive","curve_aggressive:maker-fill:38","2025-03-09T21:35:22.448Z","2025-03-09","crash-2025-03-07","2","2","false","1","0","-0.05","0.1","81855.70499999999","81855.70499999999","81896.63285249998","82","82","1.1001604882259541","80705.04291789","-0.026594401987043992","0.03651373161709537","0.023034705033257774","-0.0014400393744134865","-0.0014485474939503202","0.005031342384272639","0.005006310830122043","0.000020025243320488204","-0.000008508119536833808","0.00005006310830122626","86206.98194999999","true","-0.0005352496778106008","25"
"curve_aggressive","curve_aggressive:maker-fill:39","2025-08-14T18:19:50.918Z","2025-08-14","crash-2025-08-14","1","1","false","1.25","313","-0.05","0.1","117180.695","117180.695","117239.2853475","98","411","1.3497204508780545","118385.3376194","-0.007977753676695398","-0.007535222001713637","-0.04989475049139913","-0.0013204487024870233","-0.0014704717873996569","0.004200383843524511","0.00417948641146718","0.00001671794564586874","-0.0001500230849126336","0.000041794864114670145","123409.77404999999","false","0.0011028830260764177","18"
"curve_aggressive","curve_aggressive:maker-fill:40","2025-10-10T20:27:36.130Z","2025-10-10","crash-2025-10-10","1","2","false","1.25","301","-0.05","0.1","115578.995","115578.995","115636.78449749999","94","395","1.3502256084265867","112979.89410117","-0.019535582146444352","0.02035493226981333","-0.0576342871897112","-0.003531324633309033","-0.0035592501991003867","0.004084772869226689","0.004064450616145955","0.00001625780246458379","-0.00002792556579135359","0.00004064450616145079","121722.93105","true","0.0024754942569760185","14"
"curve_aggressive","curve_aggressive:maker-fill:41","2025-10-10T21:28:10.502Z","2025-10-10","crash-2025-10-10","2","2","true","1.25","301","-0.1","0.25","109495.89000000001","109495.89000000001","109550.63794500001","129","524","1.5001937659952105","112979.89410117","-0.019535582146444352","0.02035493226981333","-0.0576342871897112","0.001354485775654714","0.0013161623928133882","0.011798927183326322","0.011775376430465383","0.000023550752860930773","-0.000038323382841325663","0.00005887688215231314","121722.93105","true","0.0024754942569760185","14"
